image_id,image_filename,image_doi,cell_id,bethesda_system,nucleus_x,nucleus_y,image_path
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10533,Negative for intraepithelial lesion,876,454,10533.png
39,dd569f426f91cc5d6a20804c800d6eb3.png,10.6084/m9.figshare.12229643,10214,ASC-US,525,884,10214.png
139,f015142693fefeb45ad5202b66404293.png,10.6084/m9.figshare.12230021,6441,Negative for intraepithelial lesion,861,287,6441.png
121,84c4b1e0a44ff6f6ce78e04f751518ed.png,10.6084/m9.figshare.12229949,7041,Negative for intraepithelial lesion,512,774,7041.png
15,fe7dccb72ee17d6776970bdb5e5ba3ba.png,10.6084/m9.figshare.12229565,11147,Negative for intraepithelial lesion,875,328,11147.png
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10524,Negative for intraepithelial lesion,546,384,10524.png
321,abaafc46c2b0cecef1ddb0ba3202ae74.png,10.6084/m9.figshare.12230624,2463,Negative for intraepithelial lesion,449,438,2463.png
319,31a989e43eb0a9645509eb60e068aefc.png,10.6084/m9.figshare.12230618,2493,LSIL,444,540,2493.png
228,7d96810eb097fe737df7fc9eb0a8b3ed.png,10.6084/m9.figshare.12230324,4610,Negative for intraepithelial lesion,608,612,4610.png
136,8cfdeaf76c0a48043406626f1a0b90a7.png,10.6084/m9.figshare.12230009,6479,Negative for intraepithelial lesion,840,834,6479.png
257,3b536324e212ad03ae37afcf97d0c760.png,10.6084/m9.figshare.12230426,3774,Negative for intraepithelial lesion,757,310,3774.png
108,5f5ca39f3cb7338eeaec5f00faa11447.png,10.6084/m9.figshare.12229892,7532,Negative for intraepithelial lesion,454,619,7532.png
130,a42845987c650d7243ad0c08e97debf5.png,10.6084/m9.figshare.12229985,6798,Negative for intraepithelial lesion,841,995,6798.png
27,36a2bc6bae69351df86a4a2fe4d49c2a.png,10.6084/m9.figshare.12229604,10750,Negative for intraepithelial lesion,307,919,10750.png
124,d87688d665139adb1d9dec9f902fa4a9.png,10.6084/m9.figshare.12229961,7009,Negative for intraepithelial lesion,92,509,7009.png
126,fc7e39dda329976b5095eef082d6e998.png,10.6084/m9.figshare.12229970,6860,Negative for intraepithelial lesion,479,374,6860.png
96,c9b3f954a9d1e35591818b6c493facb9.png,10.6084/m9.figshare.12229844,7701,HSIL,840,278,7701.png
174,4b474d44ad6dd5b66d25d339db5fe138.png,10.6084/m9.figshare.12230138,5470,Negative for intraepithelial lesion,1068,562,5470.png
16,42e7a4f3bd69279d8b1bc4ea8e248f08.png,10.6084/m9.figshare.12229568,11085,Negative for intraepithelial lesion,253,460,11085.png
111,e57d535d86c5898be4e897eaed05c8c6.png,10.6084/m9.figshare.12229901,7431,Negative for intraepithelial lesion,932,213,7431.png
189,03f5d5ec88161b9365bea549d7ce92cd.png,10.6084/m9.figshare.12230186,5275,ASC-US,690,415,5275.png
344,dbb1bf3a7bced124e9f9012a950eb06b.png,10.6084/m9.figshare.12230702,1853,Negative for intraepithelial lesion,764,701,1853.png
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6326,Negative for intraepithelial lesion,195,31,6326.png
167,b1f43c3a74ea03d4df18696b710a3fc4.png,10.6084/m9.figshare.12230111,5618,ASC-US,535,110,5618.png
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10419,Negative for intraepithelial lesion,489,808,10419.png
124,d87688d665139adb1d9dec9f902fa4a9.png,10.6084/m9.figshare.12229961,7011,Negative for intraepithelial lesion,675,575,7011.png
13,ac1ed15ddc7fb3d7e6a9c7521eeebe78.png,10.6084/m9.figshare.12229559,11211,Negative for intraepithelial lesion,712,513,11211.png
2,9d0f43b29d78f673e9caf77928b4af3c.png,10.6084/m9.figshare.12229520,11482,ASC-US,647,427,11482.png
208,9c42ed347e00dc159b9fb767b52de139.png,10.6084/m9.figshare.12230249,4975,Negative for intraepithelial lesion,180,1013,4975.png
35,bf7767fb55e9b4e77ea458f825f06e65.png,10.6084/m9.figshare.12229628,10324,Negative for intraepithelial lesion,1114,245,10324.png
302,555c3bddd4513160fb3681c88f4bcc87.png,10.6084/m9.figshare.12230567,2866,Negative for intraepithelial lesion,533,719,2866.png
95,9b77f6a1b82859bc68b26fae965564fa.png,10.6084/m9.figshare.12229820,7760,HSIL,420,539,7760.png
23,77acea6065f24cef2351ef3bc2af43a1.png,10.6084/m9.figshare.12229592,10917,Negative for intraepithelial lesion,684,859,10917.png
39,dd569f426f91cc5d6a20804c800d6eb3.png,10.6084/m9.figshare.12229643,10188,ASC-US,252,750,10188.png
15,fe7dccb72ee17d6776970bdb5e5ba3ba.png,10.6084/m9.figshare.12229565,11154,Negative for intraepithelial lesion,1178,144,11154.png
114,624930d9bfc4219ba1bdd73ea3fed13b.png,10.6084/m9.figshare.12229913,7336,Negative for intraepithelial lesion,1000,36,7336.png
312,e195831951b7e556d3ca5f497ad4bc9c.png,10.6084/m9.figshare.12230597,2626,Negative for intraepithelial lesion,179,875,2626.png
6,d1139b2167d9254c2e29edb485c1bda8.png,10.6084/m9.figshare.12229532,11358,Negative for intraepithelial lesion,1204,862,11358.png
70,5e5f9e511001c3ead65b7dc51897a1ba.png,10.6084/m9.figshare.12229736,8795,HSIL,446,252,8795.png
304,c5304cb4ceea0d7c9c64e26b6b3e804e.png,10.6084/m9.figshare.12230573,2821,Negative for intraepithelial lesion,482,429,2821.png
124,d87688d665139adb1d9dec9f902fa4a9.png,10.6084/m9.figshare.12229961,7010,Negative for intraepithelial lesion,584,586,7010.png
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10563,Negative for intraepithelial lesion,626,104,10563.png
335,239fed60a9c2ffa1abce3e958b69f317.png,10.6084/m9.figshare.12230672,2231,LSIL,697,349,2231.png
174,4b474d44ad6dd5b66d25d339db5fe138.png,10.6084/m9.figshare.12230138,5484,Negative for intraepithelial lesion,694,528,5484.png
139,f015142693fefeb45ad5202b66404293.png,10.6084/m9.figshare.12230021,6438,Negative for intraepithelial lesion,637,330,6438.png
135,8d62bc0267b58954ef9fa8e355d6ec22.png,10.6084/m9.figshare.12230006,6563,Negative for intraepithelial lesion,539,333,6563.png
260,9fc84cd39cefe6f1a7b54e92cd971210.png,10.6084/m9.figshare.12230438,3718,Negative for intraepithelial lesion,1247,232,3718.png
96,c9b3f954a9d1e35591818b6c493facb9.png,10.6084/m9.figshare.12229844,7716,ASC-H,407,307,7716.png
255,550a723278b6eb460f4cf76bd5dbaff0.png,10.6084/m9.figshare.12230420,3828,Negative for intraepithelial lesion,1045,756,3828.png
121,84c4b1e0a44ff6f6ce78e04f751518ed.png,10.6084/m9.figshare.12229949,7054,Negative for intraepithelial lesion,974,715,7054.png
5,5b7cc4b7d0373fab44cc5686ba477e0c.png,10.6084/m9.figshare.12229529,11418,Negative for intraepithelial lesion,326,222,11418.png
262,425f92ac0896cfea0e4e674cd449ce23.png,10.6084/m9.figshare.12230444,3674,ASC-US,924,790,3674.png
210,b3b5a33dee9c880c1abb235a50a5cd81.png,10.6084/m9.figshare.12230255,4918,Negative for intraepithelial lesion,586,374,4918.png
96,c9b3f954a9d1e35591818b6c493facb9.png,10.6084/m9.figshare.12229844,7698,SCC,644,634,7698.png
225,fcc9c7e2fc1a0f4d30fa745308d15194.png,10.6084/m9.figshare.12230312,4672,LSIL,563,707,4672.png
85,6bb20c67c4013e8805d0f64315b9bcb1.png,10.6084/m9.figshare.12229787,8064,HSIL,667,740,8064.png
16,42e7a4f3bd69279d8b1bc4ea8e248f08.png,10.6084/m9.figshare.12229568,11056,Negative for intraepithelial lesion,96,640,11056.png
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10553,Negative for intraepithelial lesion,834,918,10553.png
138,c0d57801655afd0ab48ad3f1e4b43603.png,10.6084/m9.figshare.12230015,6404,Negative for intraepithelial lesion,488,643,6404.png
26,584d79af21c45131e9af9d54d2c2b8e4.png,10.6084/m9.figshare.12229601,10655,Negative for intraepithelial lesion,847,393,10655.png
135,8d62bc0267b58954ef9fa8e355d6ec22.png,10.6084/m9.figshare.12230006,6545,Negative for intraepithelial lesion,972,683,6545.png
224,f996f3195bdb1c5ed08d97272ae16e62.png,10.6084/m9.figshare.12230309,4697,Negative for intraepithelial lesion,660,422,4697.png
26,584d79af21c45131e9af9d54d2c2b8e4.png,10.6084/m9.figshare.12229601,10690,Negative for intraepithelial lesion,584,560,10690.png
98,eb3f9b657f847098a227d3c826c6d19c.png,10.6084/m9.figshare.12229850,7690,SCC,468,217,7690.png
38,466a61aa31579a2ffb3c561f5a5d37d0.png,10.6084/m9.figshare.12229640,10305,Negative for intraepithelial lesion,700,616,10305.png
92,66ac6258c1215e76435accb18ec68f08.png,10.6084/m9.figshare.12229811,7807,HSIL,1144,554,7807.png
119,ba49ee2fe18405a74c4daaef256365cc.png,10.6084/m9.figshare.12229934,7102,Negative for intraepithelial lesion,1118,559,7102.png
93,9b712bff27856e5b7a14e4bbf67a4abc.png,10.6084/m9.figshare.12229814,7789,HSIL,410,19,7789.png
92,66ac6258c1215e76435accb18ec68f08.png,10.6084/m9.figshare.12229811,7800,HSIL,932,423,7800.png
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10412,Negative for intraepithelial lesion,1193,464,10412.png
93,9b712bff27856e5b7a14e4bbf67a4abc.png,10.6084/m9.figshare.12229814,7792,ASC-US,26,695,7792.png
143,c01b36e0a384197ca9a2e6bcd2c552e1.png,10.6084/m9.figshare.12230039,6230,Negative for intraepithelial lesion,719,13,6230.png
39,dd569f426f91cc5d6a20804c800d6eb3.png,10.6084/m9.figshare.12229643,10223,Negative for intraepithelial lesion,258,212,10223.png
202,3f273237f9068624e14886afde134e09.png,10.6084/m9.figshare.12230228,5045,Negative for intraepithelial lesion,457,329,5045.png
13,ac1ed15ddc7fb3d7e6a9c7521eeebe78.png,10.6084/m9.figshare.12229559,11196,Negative for intraepithelial lesion,1096,176,11196.png
237,8e39307fc74e68a5f4a6ae66764331b4.png,10.6084/m9.figshare.12230357,4282,LSIL,687,656,4282.png
310,f4062608fdab5e483be224b0b807bfbb.png,10.6084/m9.figshare.12230591,2711,Negative for intraepithelial lesion,1172,675,2711.png
258,a88f00847363c89e1960ade289b38612.png,10.6084/m9.figshare.12230429,3755,Negative for intraepithelial lesion,568,712,3755.png
85,6bb20c67c4013e8805d0f64315b9bcb1.png,10.6084/m9.figshare.12229787,8081,HSIL,100,752,8081.png
150,c41261e68aabdf7ff5d4bc90c2efd8f3.png,10.6084/m9.figshare.12230060,6002,Negative for intraepithelial lesion,833,303,6002.png
72,424a7ee29385c53e950de973f411a30c.png,10.6084/m9.figshare.12229742,8634,HSIL,771,785,8634.png
70,5e5f9e511001c3ead65b7dc51897a1ba.png,10.6084/m9.figshare.12229736,8796,HSIL,284,291,8796.png
33,07872ee58dea1007dd5d4afa5fb2556d.png,10.6084/m9.figshare.12229622,10396,Negative for intraepithelial lesion,1190,29,10396.png
172,bdb0651112686ecfdb9db5b4d2e1d0e7.png,10.6084/m9.figshare.12230126,5541,LSIL,1094,492,5541.png
251,e457af606b15cffb99021a1018f1424f.png,10.6084/m9.figshare.12230405,3929,Negative for intraepithelial lesion,1156,112,3929.png
72,424a7ee29385c53e950de973f411a30c.png,10.6084/m9.figshare.12229742,8631,HSIL,308,252,8631.png
225,fcc9c7e2fc1a0f4d30fa745308d15194.png,10.6084/m9.figshare.12230312,4668,LSIL,730,487,4668.png
152,3ae2fc6e5e6530f3291e21a8937c71b3.png,10.6084/m9.figshare.12230066,5922,Negative for intraepithelial lesion,1034,714,5922.png
19,8457af003b1ad48e907156b5e6e53bea.png,10.6084/m9.figshare.12229580,10980,Negative for intraepithelial lesion,766,756,10980.png
228,7d96810eb097fe737df7fc9eb0a8b3ed.png,10.6084/m9.figshare.12230324,4617,ASC-US,409,215,4617.png
162,5633910bdb41ea5626f7b60a8ef80af0.png,10.6084/m9.figshare.12230096,5659,Negative for intraepithelial lesion,647,335,5659.png
267,f7b28bd33b541782b308e1a3ef84995a.png,10.6084/m9.figshare.12230462,3566,Negative for intraepithelial lesion,983,270,3566.png
308,aee74e3c1bcd82561303ee974d31c08f.png,10.6084/m9.figshare.12230585,2745,Negative for intraepithelial lesion,173,707,2745.png
7,df075c7d02cc7729bd04b5996a3e8991.png,10.6084/m9.figshare.12229538,11371,Negative for intraepithelial lesion,928,351,11371.png
354,fdcdaeed25a84e2966eda7ba86bdbcf6.png,10.6084/m9.figshare.12230735,1615,ASC-US,453,198,1615.png
16,42e7a4f3bd69279d8b1bc4ea8e248f08.png,10.6084/m9.figshare.12229568,11067,Negative for intraepithelial lesion,654,728,11067.png
114,624930d9bfc4219ba1bdd73ea3fed13b.png,10.6084/m9.figshare.12229913,7308,Negative for intraepithelial lesion,995,524,7308.png
220,5b3e7408f7ab2a8bce36cfda5a1e121b.png,10.6084/m9.figshare.12230288,4772,Negative for intraepithelial lesion,401,461,4772.png
28,c5a3e789e449a8123509be5fd671b6b2.png,10.6084/m9.figshare.12229607,10635,Negative for intraepithelial lesion,1110,526,10635.png
381,f503e5ca8eb5564129dcf3b1b78d8f6f.png,10.6084/m9.figshare.12230825,984,Negative for intraepithelial lesion,150,911,984.png
56,e5ea9cccfefaf9d788e1447821752285.png,10.6084/m9.figshare.12229694,9615,ASC-H,1050,295,9615.png
283,5966509346d31911ac8644a23e128f56.png,10.6084/m9.figshare.12230510,3157,Negative for intraepithelial lesion,588,620,3157.png
132,763240077e66777b2a196a6af78c9716.png,10.6084/m9.figshare.12229994,6721,Negative for intraepithelial lesion,423,36,6721.png
186,09ddefdfc9ca8df4da326825425336d3.png,10.6084/m9.figshare.12230177,5287,LSIL,924,702,5287.png
240,9dc92f731aa43451aaccdaabbca220fa.png,10.6084/m9.figshare.12230366,4234,Negative for intraepithelial lesion,87,811,4234.png
140,ae9ad0a0e62cb046468591ce92237bfc.png,10.6084/m9.figshare.12230027,6358,Negative for intraepithelial lesion,372,815,6358.png
236,221e5472253d8a712be2eb84079a6a72.png,10.6084/m9.figshare.12230354,4336,Negative for intraepithelial lesion,693,472,4336.png
111,e57d535d86c5898be4e897eaed05c8c6.png,10.6084/m9.figshare.12229901,7436,Negative for intraepithelial lesion,48,645,7436.png
251,e457af606b15cffb99021a1018f1424f.png,10.6084/m9.figshare.12230405,3935,Negative for intraepithelial lesion,847,6,3935.png
28,c5a3e789e449a8123509be5fd671b6b2.png,10.6084/m9.figshare.12229607,10631,Negative for intraepithelial lesion,1100,818,10631.png
181,ad4c619f92f722c47fed0bed95045fcd.png,10.6084/m9.figshare.12230162,5381,Negative for intraepithelial lesion,257,713,5381.png
95,9b77f6a1b82859bc68b26fae965564fa.png,10.6084/m9.figshare.12229820,7740,SCC,1042,747,7740.png
130,a42845987c650d7243ad0c08e97debf5.png,10.6084/m9.figshare.12229985,6799,Negative for intraepithelial lesion,888,807,6799.png
30,0489736e8d880b5188b04d11c3131cd3.png,10.6084/m9.figshare.12229613,10516,Negative for intraepithelial lesion,232,442,10516.png
31,88e5e1814b1a2c4d30e28f8b98ba157c.png,10.6084/m9.figshare.12229616,10510,Negative for intraepithelial lesion,729,599,10510.png
335,239fed60a9c2ffa1abce3e958b69f317.png,10.6084/m9.figshare.12230672,2241,Negative for intraepithelial lesion,725,779,2241.png
242,36ec7e0332c9ab3aa1edb53fe8f6cba8.png,10.6084/m9.figshare.12230372,4177,Negative for intraepithelial lesion,1154,190,4177.png
192,5c7feaaf66d0981fe28378fbab186509.png,10.6084/m9.figshare.12230195,5195,LSIL,1219,121,5195.png
143,c01b36e0a384197ca9a2e6bcd2c552e1.png,10.6084/m9.figshare.12230039,6232,Negative for intraepithelial lesion,908,116,6232.png
236,221e5472253d8a712be2eb84079a6a72.png,10.6084/m9.figshare.12230354,4318,Negative for intraepithelial lesion,69,875,4318.png
95,9b77f6a1b82859bc68b26fae965564fa.png,10.6084/m9.figshare.12229820,7749,SCC,1143,555,7749.png
7,df075c7d02cc7729bd04b5996a3e8991.png,10.6084/m9.figshare.12229538,11381,Negative for intraepithelial lesion,746,324,11381.png
87,aab4785d3320a7fd40e5ec45caf36b72.png,10.6084/m9.figshare.12229793,7970,HSIL,1024,550,7970.png
147,7cadcc842e5559cd14a3cd1143dd8db0.png,10.6084/m9.figshare.12230051,6085,Negative for intraepithelial lesion,220,71,6085.png
295,18379ef3f64b0efa33ee42877fdd6947.png,10.6084/m9.figshare.12230546,2937,Negative for intraepithelial lesion,848,596,2937.png
225,fcc9c7e2fc1a0f4d30fa745308d15194.png,10.6084/m9.figshare.12230312,4662,Negative for intraepithelial lesion,955,555,4662.png
19,8457af003b1ad48e907156b5e6e53bea.png,10.6084/m9.figshare.12229580,10963,Negative for intraepithelial lesion,1059,672,10963.png
121,84c4b1e0a44ff6f6ce78e04f751518ed.png,10.6084/m9.figshare.12229949,7037,Negative for intraepithelial lesion,253,509,7037.png
318,a30fcaf343b17a21a7018e1ed1ec907e.png,10.6084/m9.figshare.12230615,2516,Negative for intraepithelial lesion,624,652,2516.png
85,6bb20c67c4013e8805d0f64315b9bcb1.png,10.6084/m9.figshare.12229787,8080,HSIL,119,846,8080.png
87,aab4785d3320a7fd40e5ec45caf36b72.png,10.6084/m9.figshare.12229793,7981,SCC,1147,757,7981.png
267,f7b28bd33b541782b308e1a3ef84995a.png,10.6084/m9.figshare.12230462,3561,Negative for intraepithelial lesion,39,250,3561.png
29,92f442dda43d7250c63ba2823c96be42.png,10.6084/m9.figshare.12229610,10579,Negative for intraepithelial lesion,700,810,10579.png
143,c01b36e0a384197ca9a2e6bcd2c552e1.png,10.6084/m9.figshare.12230039,6245,Negative for intraepithelial lesion,294,419,6245.png
178,008df697b9283d9ad4774096584d2efb.png,10.6084/m9.figshare.12230150,5422,LSIL,632,423,5422.png
352,060d7d018977ad7cca7643f2deb6f3e8.png,10.6084/m9.figshare.12230729,1652,Negative for intraepithelial lesion,874,610,1652.png
366,6a2ed524278daea0ddd2f37a47ca2b69.png,10.6084/m9.figshare.12230777,1307,ASC-US,600,368,1307.png
26,584d79af21c45131e9af9d54d2c2b8e4.png,10.6084/m9.figshare.12229601,10652,ASC-US,241,795,10652.png
26,584d79af21c45131e9af9d54d2c2b8e4.png,10.6084/m9.figshare.12229601,10680,Negative for intraepithelial lesion,1172,186,10680.png
132,763240077e66777b2a196a6af78c9716.png,10.6084/m9.figshare.12229994,6707,Negative for intraepithelial lesion,690,52,6707.png
56,e5ea9cccfefaf9d788e1447821752285.png,10.6084/m9.figshare.12229694,9624,ASC-H,537,804,9624.png
125,c642b1c083b38d9b56724bc76867459e.png,10.6084/m9.figshare.12229967,6944,Negative for intraepithelial lesion,32,71,6944.png
249,bd7e1530680d11547db567150fa7c403.png,10.6084/m9.figshare.12230396,3997,Negative for intraepithelial lesion,371,534,3997.png
8,1f8274db391ed2747c0c3a8560bf6d3a.png,10.6084/m9.figshare.12229541,11318,Negative for intraepithelial lesion,504,783,11318.png
385,5c64597b1e31000275d0d6d97f935d58.png,10.6084/m9.figshare.12230840,815,ASC-H,775,197,815.png
16,42e7a4f3bd69279d8b1bc4ea8e248f08.png,10.6084/m9.figshare.12229568,11066,Negative for intraepithelial lesion,698,809,11066.png
318,a30fcaf343b17a21a7018e1ed1ec907e.png,10.6084/m9.figshare.12230615,2511,Negative for intraepithelial lesion,842,564,2511.png
225,fcc9c7e2fc1a0f4d30fa745308d15194.png,10.6084/m9.figshare.12230312,4645,Negative for intraepithelial lesion,453,153,4645.png
38,466a61aa31579a2ffb3c561f5a5d37d0.png,10.6084/m9.figshare.12229640,10291,Negative for intraepithelial lesion,902,279,10291.png
258,a88f00847363c89e1960ade289b38612.png,10.6084/m9.figshare.12230429,3751,Negative for intraepithelial lesion,889,350,3751.png
252,da51093be0db6b3ccd477a6aeddc2261.png,10.6084/m9.figshare.12230411,3876,Negative for intraepithelial lesion,779,426,3876.png
250,539a88e6ce009eee5398bdbada60ff23.png,10.6084/m9.figshare.12230402,3952,Negative for intraepithelial lesion,1071,427,3952.png
216,011fda505d7e4af4b8cc57545343624d.png,10.6084/m9.figshare.12230273,4841,Negative for intraepithelial lesion,1151,946,4841.png
36,7f725f332e420bc3c96533e342802d4c.png,10.6084/m9.figshare.12229631,10352,Negative for intraepithelial lesion,532,798,10352.png
308,aee74e3c1bcd82561303ee974d31c08f.png,10.6084/m9.figshare.12230585,2751,Negative for intraepithelial lesion,752,594,2751.png
128,cef1983c1bb8c0d9eb60efe03cfb3582.png,10.6084/m9.figshare.12229979,6828,Negative for intraepithelial lesion,400,173,6828.png
208,9c42ed347e00dc159b9fb767b52de139.png,10.6084/m9.figshare.12230249,4965,Negative for intraepithelial lesion,743,456,4965.png
196,afc49f54ae8294f041c7998bd02d5a8f.png,10.6084/m9.figshare.12230207,5103,Negative for intraepithelial lesion,1165,390,5103.png
190,e6b13ffc7b9ba7170133da814ce6aa51.png,10.6084/m9.figshare.12230189,5215,Negative for intraepithelial lesion,903,857,5215.png
124,d87688d665139adb1d9dec9f902fa4a9.png,10.6084/m9.figshare.12229961,7001,Negative for intraepithelial lesion,247,515,7001.png
234,eddca08930f139f44c5d22a48d9f2909.png,10.6084/m9.figshare.12230345,4422,Negative for intraepithelial lesion,1061,172,4422.png
135,8d62bc0267b58954ef9fa8e355d6ec22.png,10.6084/m9.figshare.12230006,6559,Negative for intraepithelial lesion,543,187,6559.png
144,b8491225e9d46d5f48c33c310b7d2755.png,10.6084/m9.figshare.12230042,6198,Negative for intraepithelial lesion,204,656,6198.png
